범죄대분류,범죄중분류,시도,세부지역,지역원본,발생건수
강력범죄,살인기수,서울,,서울,47
강력범죄,살인미수등,서울,,서울,76
강력범죄,강도,서울,,서울,122
강력범죄,강간,서울,,서울,1134
강력범죄,유사강간,서울,,서울,180
강력범죄,강제추행,서울,,서울,3553
강력범죄,기타강간강제추행등,서울,,서울,39
강력범죄,방화,서울,,서울,186
절도범죄,절도범죄,서울,,서울,33529
폭력범죄,상해,서울,,서울,3153
폭력범죄,폭행,서울,,서울,23324
폭력범죄,체포감금,서울,,서울,233
폭력범죄,협박,서울,,서울,3806
폭력범죄,약취유인,서울,,서울,54
폭력범죄,폭력행위등,서울,,서울,932
폭력범죄,공갈,서울,,서울,881
폭력범죄,손괴,서울,,서울,9365
지능범죄,직무유기,서울,,서울,221
지능범죄,직권남용,서울,,서울,238
지능범죄,증수뢰,서울,,서울,50
지능범죄,통화,서울,,서울,125
지능범죄,문서인장,서울,,서울,1925
지능범죄,유가증권인지,서울,,서울,26
지능범죄,사기,서울,,서울,48352
지능범죄,횡령,서울,,서울,13188
지능범죄,배임,서울,,서울,713
풍속범죄,성풍속범죄,서울,,서울,4180
풍속범죄,도박범죄,서울,,서울,885
특별경제범죄,특별경제범죄,서울,,서울,8877
마약범죄,마약범죄,서울,,서울,2275
보건범죄,보건범죄,서울,,서울,4573
환경범죄,환경범죄,서울,,서울,30
교통범죄,교통범죄,서울,,서울,43206
노동범죄,노동범죄,서울,,서울,78
안보범죄,안보범죄,서울,,서울,98
선거범죄,선거범죄,서울,,서울,129
병역범죄,병역범죄,서울,,서울,308
기타범죄,기타범죄,서울,,서울,42198
강력범죄,살인기수,부산,,부산,15
강력범죄,살인미수등,부산,,부산,30
강력범죄,강도,부산,,부산,51
강력범죄,강간,부산,,부산,321
강력범죄,유사강간,부산,,부산,55
강력범죄,강제추행,부산,,부산,936
강력범죄,기타강간강제추행등,부산,,부산,19
강력범죄,방화,부산,,부산,54
절도범죄,절도범죄,부산,,부산,12667
폭력범죄,상해,부산,,부산,2652
폭력범죄,폭행,부산,,부산,7711
폭력범죄,체포감금,부산,,부산,65
폭력범죄,협박,부산,,부산,1374
폭력범죄,약취유인,부산,,부산,12
폭력범죄,폭력행위등,부산,,부산,483
폭력범죄,공갈,부산,,부산,326
폭력범죄,손괴,부산,,부산,3506
지능범죄,직무유기,부산,,부산,108
지능범죄,직권남용,부산,,부산,103
지능범죄,증수뢰,부산,,부산,18
지능범죄,통화,부산,,부산,22
지능범죄,문서인장,부산,,부산,818
지능범죄,유가증권인지,부산,,부산,3
지능범죄,사기,부산,,부산,25516
지능범죄,횡령,부산,,부산,3426
지능범죄,배임,부산,,부산,235
풍속범죄,성풍속범죄,부산,,부산,1135
풍속범죄,도박범죄,부산,,부산,493
특별경제범죄,특별경제범죄,부산,,부산,3193
마약범죄,마약범죄,부산,,부산,585
보건범죄,보건범죄,부산,,부산,2214
환경범죄,환경범죄,부산,,부산,312
교통범죄,교통범죄,부산,,부산,16160
노동범죄,노동범죄,부산,,부산,12
안보범죄,안보범죄,부산,,부산,5
선거범죄,선거범죄,부산,,부산,31
병역범죄,병역범죄,부산,,부산,86
기타범죄,기타범죄,부산,,부산,20985
강력범죄,살인기수,대구,,대구,11
강력범죄,살인미수등,대구,,대구,13
강력범죄,강도,대구,,대구,23
강력범죄,강간,대구,,대구,220
강력범죄,유사강간,대구,,대구,33
강력범죄,강제추행,대구,,대구,560
강력범죄,기타강간강제추행등,대구,,대구,11
강력범죄,방화,대구,,대구,54
절도범죄,절도범죄,대구,,대구,9306
폭력범죄,상해,대구,,대구,1687
폭력범죄,폭행,대구,,대구,5361
폭력범죄,체포감금,대구,,대구,40
폭력범죄,협박,대구,,대구,895
폭력범죄,약취유인,대구,,대구,4
폭력범죄,폭력행위등,대구,,대구,272
폭력범죄,공갈,대구,,대구,163
폭력범죄,손괴,대구,,대구,2580
지능범죄,직무유기,대구,,대구,24
지능범죄,직권남용,대구,,대구,26
지능범죄,증수뢰,대구,,대구,4
지능범죄,통화,대구,,대구,9
지능범죄,문서인장,대구,,대구,442
지능범죄,유가증권인지,대구,,대구,1
지능범죄,사기,대구,,대구,15076
지능범죄,횡령,대구,,대구,2288
지능범죄,배임,대구,,대구,109
풍속범죄,성풍속범죄,대구,,대구,697
풍속범죄,도박범죄,대구,,대구,174
특별경제범죄,특별경제범죄,대구,,대구,1762
마약범죄,마약범죄,대구,,대구,258
보건범죄,보건범죄,대구,,대구,762
환경범죄,환경범죄,대구,,대구,10
교통범죄,교통범죄,대구,,대구,16619
노동범죄,노동범죄,대구,,대구,22
안보범죄,안보범죄,대구,,대구,4
선거범죄,선거범죄,대구,,대구,4
병역범죄,병역범죄,대구,,대구,90
기타범죄,기타범죄,대구,,대구,8181
강력범죄,살인기수,인천,,인천,21
강력범죄,살인미수등,인천,,인천,21
강력범죄,강도,인천,,인천,34
강력범죄,강간,인천,,인천,345
강력범죄,유사강간,인천,,인천,56
강력범죄,강제추행,인천,,인천,893
강력범죄,기타강간강제추행등,인천,,인천,12
강력범죄,방화,인천,,인천,57
절도범죄,절도범죄,인천,,인천,8175
폭력범죄,상해,인천,,인천,1675
폭력범죄,폭행,인천,,인천,7856
폭력범죄,체포감금,인천,,인천,95
폭력범죄,협박,인천,,인천,1273
폭력범죄,약취유인,인천,,인천,17
폭력범죄,폭력행위등,인천,,인천,456
폭력범죄,공갈,인천,,인천,485
폭력범죄,손괴,인천,,인천,3126
지능범죄,직무유기,인천,,인천,37
지능범죄,직권남용,인천,,인천,28
지능범죄,증수뢰,인천,,인천,170
지능범죄,통화,인천,,인천,16
지능범죄,문서인장,인천,,인천,490
지능범죄,유가증권인지,인천,,인천,6
지능범죄,사기,인천,,인천,14870
지능범죄,횡령,인천,,인천,3651
지능범죄,배임,인천,,인천,155
풍속범죄,성풍속범죄,인천,,인천,1227
풍속범죄,도박범죄,인천,,인천,269
특별경제범죄,특별경제범죄,인천,,인천,2511
마약범죄,마약범죄,인천,,인천,610
보건범죄,보건범죄,인천,,인천,959
환경범죄,환경범죄,인천,,인천,90
교통범죄,교통범죄,인천,,인천,14459
노동범죄,노동범죄,인천,,인천,9
안보범죄,안보범죄,인천,,인천,11
선거범죄,선거범죄,인천,,인천,2
병역범죄,병역범죄,인천,,인천,166
기타범죄,기타범죄,인천,,인천,16256
강력범죄,살인기수,광주,,광주,5
강력범죄,살인미수등,광주,,광주,4
강력범죄,강도,광주,,광주,13
강력범죄,강간,광주,,광주,148
강력범죄,유사강간,광주,,광주,24
강력범죄,강제추행,광주,,광주,367
강력범죄,기타강간강제추행등,광주,,광주,4
강력범죄,방화,광주,,광주,22
절도범죄,절도범죄,광주,,광주,4884
폭력범죄,상해,광주,,광주,750
폭력범죄,폭행,광주,,광주,3592
폭력범죄,체포감금,광주,,광주,50
폭력범죄,협박,광주,,광주,457
폭력범죄,약취유인,광주,,광주,8
폭력범죄,폭력행위등,광주,,광주,195
폭력범죄,공갈,광주,,광주,102
폭력범죄,손괴,광주,,광주,1463
지능범죄,직무유기,광주,,광주,23
지능범죄,직권남용,광주,,광주,16
지능범죄,증수뢰,광주,,광주,8
지능범죄,통화,광주,,광주,7
지능범죄,문서인장,광주,,광주,273
지능범죄,유가증권인지,광주,,광주,0
지능범죄,사기,광주,,광주,7275
지능범죄,횡령,광주,,광주,1496
지능범죄,배임,광주,,광주,64
풍속범죄,성풍속범죄,광주,,광주,387
풍속범죄,도박범죄,광주,,광주,107
특별경제범죄,특별경제범죄,광주,,광주,1047
마약범죄,마약범죄,광주,,광주,156
보건범죄,보건범죄,광주,,광주,312
환경범죄,환경범죄,광주,,광주,5
교통범죄,교통범죄,광주,,광주,11121
노동범죄,노동범죄,광주,,광주,6
안보범죄,안보범죄,광주,,광주,3
선거범죄,선거범죄,광주,,광주,3
병역범죄,병역범죄,광주,,광주,56
기타범죄,기타범죄,광주,,광주,4750
강력범죄,살인기수,대전,,대전,11
강력범죄,살인미수등,대전,,대전,8
강력범죄,강도,대전,,대전,9
강력범죄,강간,대전,,대전,164
강력범죄,유사강간,대전,,대전,27
강력범죄,강제추행,대전,,대전,447
강력범죄,기타강간강제추행등,대전,,대전,9
강력범죄,방화,대전,,대전,39
절도범죄,절도범죄,대전,,대전,5044
폭력범죄,상해,대전,,대전,816
폭력범죄,폭행,대전,,대전,3788
폭력범죄,체포감금,대전,,대전,35
폭력범죄,협박,대전,,대전,626
폭력범죄,약취유인,대전,,대전,9
폭력범죄,폭력행위등,대전,,대전,156
폭력범죄,공갈,대전,,대전,152
폭력범죄,손괴,대전,,대전,1557
지능범죄,직무유기,대전,,대전,32
지능범죄,직권남용,대전,,대전,33
지능범죄,증수뢰,대전,,대전,8
지능범죄,통화,대전,,대전,7
지능범죄,문서인장,대전,,대전,244
지능범죄,유가증권인지,대전,,대전,1
지능범죄,사기,대전,,대전,9063
지능범죄,횡령,대전,,대전,1215
지능범죄,배임,대전,,대전,104
풍속범죄,성풍속범죄,대전,,대전,542
풍속범죄,도박범죄,대전,,대전,139
특별경제범죄,특별경제범죄,대전,,대전,1124
마약범죄,마약범죄,대전,,대전,96
보건범죄,보건범죄,대전,,대전,251
환경범죄,환경범죄,대전,,대전,17
교통범죄,교통범죄,대전,,대전,8963
노동범죄,노동범죄,대전,,대전,12
안보범죄,안보범죄,대전,,대전,4
선거범죄,선거범죄,대전,,대전,2
병역범죄,병역범죄,대전,,대전,44
기타범죄,기타범죄,대전,,대전,4913
강력범죄,살인기수,울산,,울산,8
강력범죄,살인미수등,울산,,울산,7
강력범죄,강도,울산,,울산,10
강력범죄,강간,울산,,울산,120
강력범죄,유사강간,울산,,울산,18
강력범죄,강제추행,울산,,울산,285
강력범죄,기타강간강제추행등,울산,,울산,5
강력범죄,방화,울산,,울산,27
절도범죄,절도범죄,울산,,울산,3155
폭력범죄,상해,울산,,울산,794
폭력범죄,폭행,울산,,울산,2501
폭력범죄,체포감금,울산,,울산,28
폭력범죄,협박,울산,,울산,403
폭력범죄,약취유인,울산,,울산,5
폭력범죄,폭력행위등,울산,,울산,185
폭력범죄,공갈,울산,,울산,60
폭력범죄,손괴,울산,,울산,1077
지능범죄,직무유기,울산,,울산,19
지능범죄,직권남용,울산,,울산,15
지능범죄,증수뢰,울산,,울산,5
지능범죄,통화,울산,,울산,3
지능범죄,문서인장,울산,,울산,327
지능범죄,유가증권인지,울산,,울산,1
지능범죄,사기,울산,,울산,6073
지능범죄,횡령,울산,,울산,732
지능범죄,배임,울산,,울산,344
풍속범죄,성풍속범죄,울산,,울산,340
풍속범죄,도박범죄,울산,,울산,197
특별경제범죄,특별경제범죄,울산,,울산,787
마약범죄,마약범죄,울산,,울산,68
보건범죄,보건범죄,울산,,울산,252
환경범죄,환경범죄,울산,,울산,30
교통범죄,교통범죄,울산,,울산,7570
노동범죄,노동범죄,울산,,울산,2
안보범죄,안보범죄,울산,,울산,5
선거범죄,선거범죄,울산,,울산,6
병역범죄,병역범죄,울산,,울산,26
기타범죄,기타범죄,울산,,울산,5525
강력범죄,살인기수,세종,,세종,1
강력범죄,살인미수등,세종,,세종,3
강력범죄,강도,세종,,세종,1
강력범죄,강간,세종,,세종,22
강력범죄,유사강간,세종,,세종,4
강력범죄,강제추행,세종,,세종,50
강력범죄,기타강간강제추행등,세종,,세종,1
강력범죄,방화,세종,,세종,2
절도범죄,절도범죄,세종,,세종,1043
폭력범죄,상해,세종,,세종,138
폭력범죄,폭행,세종,,세종,315
폭력범죄,체포감금,세종,,세종,5
폭력범죄,협박,세종,,세종,111
폭력범죄,약취유인,세종,,세종,3
폭력범죄,폭력행위등,세종,,세종,19
폭력범죄,공갈,세종,,세종,30
폭력범죄,손괴,세종,,세종,246
지능범죄,직무유기,세종,,세종,22
지능범죄,직권남용,세종,,세종,14
지능범죄,증수뢰,세종,,세종,2
지능범죄,통화,세종,,세종,0
지능범죄,문서인장,세종,,세종,43
지능범죄,유가증권인지,세종,,세종,0
지능범죄,사기,세종,,세종,1117
지능범죄,횡령,세종,,세종,187
지능범죄,배임,세종,,세종,25
풍속범죄,성풍속범죄,세종,,세종,81
풍속범죄,도박범죄,세종,,세종,14
특별경제범죄,특별경제범죄,세종,,세종,128
마약범죄,마약범죄,세종,,세종,40
보건범죄,보건범죄,세종,,세종,56
환경범죄,환경범죄,세종,,세종,3
교통범죄,교통범죄,세종,,세종,1220
노동범죄,노동범죄,세종,,세종,2
안보범죄,안보범죄,세종,,세종,0
선거범죄,선거범죄,세종,,세종,1
병역범죄,병역범죄,세종,,세종,7
기타범죄,기타범죄,세종,,세종,965
강력범죄,살인기수,경기도,고양,경기 고양,6
강력범죄,살인미수등,경기도,고양,경기 고양,7
강력범죄,강도,경기도,고양,경기 고양,2
강력범죄,강간,경기도,고양,경기 고양,67
강력범죄,유사강간,경기도,고양,경기 고양,11
강력범죄,강제추행,경기도,고양,경기 고양,206
강력범죄,기타강간강제추행등,경기도,고양,경기 고양,3
강력범죄,방화,경기도,고양,경기 고양,9
절도범죄,절도범죄,경기도,고양,경기 고양,2090
폭력범죄,상해,경기도,고양,경기 고양,317
폭력범죄,폭행,경기도,고양,경기 고양,2171
폭력범죄,체포감금,경기도,고양,경기 고양,25
폭력범죄,협박,경기도,고양,경기 고양,443
폭력범죄,약취유인,경기도,고양,경기 고양,3
폭력범죄,폭력행위등,경기도,고양,경기 고양,117
폭력범죄,공갈,경기도,고양,경기 고양,67
폭력범죄,손괴,경기도,고양,경기 고양,872
지능범죄,직무유기,경기도,고양,경기 고양,7
지능범죄,직권남용,경기도,고양,경기 고양,1
지능범죄,증수뢰,경기도,고양,경기 고양,8
지능범죄,통화,경기도,고양,경기 고양,6
지능범죄,문서인장,경기도,고양,경기 고양,202
지능범죄,유가증권인지,경기도,고양,경기 고양,0
지능범죄,사기,경기도,고양,경기 고양,5681
지능범죄,횡령,경기도,고양,경기 고양,1391
지능범죄,배임,경기도,고양,경기 고양,59
풍속범죄,성풍속범죄,경기도,고양,경기 고양,276
풍속범죄,도박범죄,경기도,고양,경기 고양,52
특별경제범죄,특별경제범죄,경기도,고양,경기 고양,764
마약범죄,마약범죄,경기도,고양,경기 고양,93
보건범죄,보건범죄,경기도,고양,경기 고양,294
환경범죄,환경범죄,경기도,고양,경기 고양,35
교통범죄,교통범죄,경기도,고양,경기 고양,5229
노동범죄,노동범죄,경기도,고양,경기 고양,3
안보범죄,안보범죄,경기도,고양,경기 고양,1
선거범죄,선거범죄,경기도,고양,경기 고양,1
병역범죄,병역범죄,경기도,고양,경기 고양,34
기타범죄,기타범죄,경기도,고양,경기 고양,3767
강력범죄,살인기수,경기도,과천,경기 과천,0
강력범죄,살인미수등,경기도,과천,경기 과천,0
강력범죄,강도,경기도,과천,경기 과천,0
강력범죄,강간,경기도,과천,경기 과천,4
강력범죄,유사강간,경기도,과천,경기 과천,0
강력범죄,강제추행,경기도,과천,경기 과천,15
강력범죄,기타강간강제추행등,경기도,과천,경기 과천,0
강력범죄,방화,경기도,과천,경기 과천,0
절도범죄,절도범죄,경기도,과천,경기 과천,120
폭력범죄,상해,경기도,과천,경기 과천,17
폭력범죄,폭행,경기도,과천,경기 과천,63
폭력범죄,체포감금,경기도,과천,경기 과천,0
폭력범죄,협박,경기도,과천,경기 과천,19
폭력범죄,약취유인,경기도,과천,경기 과천,0
폭력범죄,폭력행위등,경기도,과천,경기 과천,7
폭력범죄,공갈,경기도,과천,경기 과천,1
폭력범죄,손괴,경기도,과천,경기 과천,43
지능범죄,직무유기,경기도,과천,경기 과천,3
지능범죄,직권남용,경기도,과천,경기 과천,2
지능범죄,증수뢰,경기도,과천,경기 과천,0
지능범죄,통화,경기도,과천,경기 과천,0
지능범죄,문서인장,경기도,과천,경기 과천,14
지능범죄,유가증권인지,경기도,과천,경기 과천,1
지능범죄,사기,경기도,과천,경기 과천,234
지능범죄,횡령,경기도,과천,경기 과천,44
지능범죄,배임,경기도,과천,경기 과천,4
풍속범죄,성풍속범죄,경기도,과천,경기 과천,20
풍속범죄,도박범죄,경기도,과천,경기 과천,3
특별경제범죄,특별경제범죄,경기도,과천,경기 과천,19
마약범죄,마약범죄,경기도,과천,경기 과천,2
보건범죄,보건범죄,경기도,과천,경기 과천,2
환경범죄,환경범죄,경기도,과천,경기 과천,0
교통범죄,교통범죄,경기도,과천,경기 과천,265
노동범죄,노동범죄,경기도,과천,경기 과천,0
안보범죄,안보범죄,경기도,과천,경기 과천,0
선거범죄,선거범죄,경기도,과천,경기 과천,5
병역범죄,병역범죄,경기도,과천,경기 과천,0
기타범죄,기타범죄,경기도,과천,경기 과천,209
강력범죄,살인기수,경기도,광명,경기 광명,1
강력범죄,살인미수등,경기도,광명,경기 광명,0
강력범죄,강도,경기도,광명,경기 광명,0
강력범죄,강간,경기도,광명,경기 광명,27
강력범죄,유사강간,경기도,광명,경기 광명,1
강력범죄,강제추행,경기도,광명,경기 광명,64
강력범죄,기타강간강제추행등,경기도,광명,경기 광명,0
강력범죄,방화,경기도,광명,경기 광명,3
절도범죄,절도범죄,경기도,광명,경기 광명,938
폭력범죄,상해,경기도,광명,경기 광명,139
폭력범죄,폭행,경기도,광명,경기 광명,775
폭력범죄,체포감금,경기도,광명,경기 광명,2
폭력범죄,협박,경기도,광명,경기 광명,162
폭력범죄,약취유인,경기도,광명,경기 광명,1
폭력범죄,폭력행위등,경기도,광명,경기 광명,50
폭력범죄,공갈,경기도,광명,경기 광명,25
폭력범죄,손괴,경기도,광명,경기 광명,334
지능범죄,직무유기,경기도,광명,경기 광명,1
지능범죄,직권남용,경기도,광명,경기 광명,1
지능범죄,증수뢰,경기도,광명,경기 광명,1
지능범죄,통화,경기도,광명,경기 광명,0
지능범죄,문서인장,경기도,광명,경기 광명,38
지능범죄,유가증권인지,경기도,광명,경기 광명,0
지능범죄,사기,경기도,광명,경기 광명,1389
지능범죄,횡령,경기도,광명,경기 광명,362
지능범죄,배임,경기도,광명,경기 광명,12
풍속범죄,성풍속범죄,경기도,광명,경기 광명,128
풍속범죄,도박범죄,경기도,광명,경기 광명,17
특별경제범죄,특별경제범죄,경기도,광명,경기 광명,203
마약범죄,마약범죄,경기도,광명,경기 광명,25
보건범죄,보건범죄,경기도,광명,경기 광명,71
환경범죄,환경범죄,경기도,광명,경기 광명,4
교통범죄,교통범죄,경기도,광명,경기 광명,1377
노동범죄,노동범죄,경기도,광명,경기 광명,0
안보범죄,안보범죄,경기도,광명,경기 광명,0
선거범죄,선거범죄,경기도,광명,경기 광명,0
병역범죄,병역범죄,경기도,광명,경기 광명,10
기타범죄,기타범죄,경기도,광명,경기 광명,1102
강력범죄,살인기수,경기도,광주,경기 광주,1
강력범죄,살인미수등,경기도,광주,경기 광주,8
강력범죄,강도,경기도,광주,경기 광주,0
강력범죄,강간,경기도,광주,경기 광주,34
강력범죄,유사강간,경기도,광주,경기 광주,3
강력범죄,강제추행,경기도,광주,경기 광주,56
강력범죄,기타강간강제추행등,경기도,광주,경기 광주,2
강력범죄,방화,경기도,광주,경기 광주,10
절도범죄,절도범죄,경기도,광주,경기 광주,945
폭력범죄,상해,경기도,광주,경기 광주,141
폭력범죄,폭행,경기도,광주,경기 광주,1113
폭력범죄,체포감금,경기도,광주,경기 광주,5
폭력범죄,협박,경기도,광주,경기 광주,222
폭력범죄,약취유인,경기도,광주,경기 광주,1
폭력범죄,폭력행위등,경기도,광주,경기 광주,30
폭력범죄,공갈,경기도,광주,경기 광주,26
폭력범죄,손괴,경기도,광주,경기 광주,413
지능범죄,직무유기,경기도,광주,경기 광주,4
지능범죄,직권남용,경기도,광주,경기 광주,7
지능범죄,증수뢰,경기도,광주,경기 광주,0
지능범죄,통화,경기도,광주,경기 광주,3
지능범죄,문서인장,경기도,광주,경기 광주,58
지능범죄,유가증권인지,경기도,광주,경기 광주,1
지능범죄,사기,경기도,광주,경기 광주,1713
지능범죄,횡령,경기도,광주,경기 광주,300
지능범죄,배임,경기도,광주,경기 광주,23
풍속범죄,성풍속범죄,경기도,광주,경기 광주,86
풍속범죄,도박범죄,경기도,광주,경기 광주,27
특별경제범죄,특별경제범죄,경기도,광주,경기 광주,266
마약범죄,마약범죄,경기도,광주,경기 광주,42
보건범죄,보건범죄,경기도,광주,경기 광주,113
환경범죄,환경범죄,경기도,광주,경기 광주,53
교통범죄,교통범죄,경기도,광주,경기 광주,3202
노동범죄,노동범죄,경기도,광주,경기 광주,2
안보범죄,안보범죄,경기도,광주,경기 광주,5
선거범죄,선거범죄,경기도,광주,경기 광주,1
병역범죄,병역범죄,경기도,광주,경기 광주,7
기타범죄,기타범죄,경기도,광주,경기 광주,1358
강력범죄,살인기수,경기도,구리,경기 구리,1
강력범죄,살인미수등,경기도,구리,경기 구리,1
강력범죄,강도,경기도,구리,경기 구리,1
강력범죄,강간,경기도,구리,경기 구리,16
강력범죄,유사강간,경기도,구리,경기 구리,4
강력범죄,강제추행,경기도,구리,경기 구리,36
강력범죄,기타강간강제추행등,경기도,구리,경기 구리,3
강력범죄,방화,경기도,구리,경기 구리,0
절도범죄,절도범죄,경기도,구리,경기 구리,482
폭력범죄,상해,경기도,구리,경기 구리,85
폭력범죄,폭행,경기도,구리,경기 구리,362
폭력범죄,체포감금,경기도,구리,경기 구리,7
폭력범죄,협박,경기도,구리,경기 구리,87
폭력범죄,약취유인,경기도,구리,경기 구리,0
폭력범죄,폭력행위등,경기도,구리,경기 구리,32
폭력범죄,공갈,경기도,구리,경기 구리,8
폭력범죄,손괴,경기도,구리,경기 구리,158
지능범죄,직무유기,경기도,구리,경기 구리,4
지능범죄,직권남용,경기도,구리,경기 구리,2
지능범죄,증수뢰,경기도,구리,경기 구리,1
지능범죄,통화,경기도,구리,경기 구리,3
지능범죄,문서인장,경기도,구리,경기 구리,25
지능범죄,유가증권인지,경기도,구리,경기 구리,0
지능범죄,사기,경기도,구리,경기 구리,869
지능범죄,횡령,경기도,구리,경기 구리,220
지능범죄,배임,경기도,구리,경기 구리,5
풍속범죄,성풍속범죄,경기도,구리,경기 구리,66
풍속범죄,도박범죄,경기도,구리,경기 구리,15
특별경제범죄,특별경제범죄,경기도,구리,경기 구리,142
마약범죄,마약범죄,경기도,구리,경기 구리,18
보건범죄,보건범죄,경기도,구리,경기 구리,74
환경범죄,환경범죄,경기도,구리,경기 구리,8
교통범죄,교통범죄,경기도,구리,경기 구리,1463
노동범죄,노동범죄,경기도,구리,경기 구리,0
안보범죄,안보범죄,경기도,구리,경기 구리,1
선거범죄,선거범죄,경기도,구리,경기 구리,1
병역범죄,병역범죄,경기도,구리,경기 구리,8
기타범죄,기타범죄,경기도,구리,경기 구리,593
강력범죄,살인기수,경기도,군포,경기 군포,0
강력범죄,살인미수등,경기도,군포,경기 군포,1
강력범죄,강도,경기도,군포,경기 군포,0
강력범죄,강간,경기도,군포,경기 군포,21
강력범죄,유사강간,경기도,군포,경기 군포,4
강력범죄,강제추행,경기도,군포,경기 군포,42
강력범죄,기타강간강제추행등,경기도,군포,경기 군포,1
강력범죄,방화,경기도,군포,경기 군포,5
절도범죄,절도범죄,경기도,군포,경기 군포,663
폭력범죄,상해,경기도,군포,경기 군포,75
폭력범죄,폭행,경기도,군포,경기 군포,500
폭력범죄,체포감금,경기도,군포,경기 군포,2
폭력범죄,협박,경기도,군포,경기 군포,75
폭력범죄,약취유인,경기도,군포,경기 군포,1
폭력범죄,폭력행위등,경기도,군포,경기 군포,14
폭력범죄,공갈,경기도,군포,경기 군포,16
폭력범죄,손괴,경기도,군포,경기 군포,262
지능범죄,직무유기,경기도,군포,경기 군포,0
지능범죄,직권남용,경기도,군포,경기 군포,4
지능범죄,증수뢰,경기도,군포,경기 군포,1
지능범죄,통화,경기도,군포,경기 군포,1
지능범죄,문서인장,경기도,군포,경기 군포,24
지능범죄,유가증권인지,경기도,군포,경기 군포,0
지능범죄,사기,경기도,군포,경기 군포,1135
지능범죄,횡령,경기도,군포,경기 군포,260
지능범죄,배임,경기도,군포,경기 군포,9
풍속범죄,성풍속범죄,경기도,군포,경기 군포,107
풍속범죄,도박범죄,경기도,군포,경기 군포,9
특별경제범죄,특별경제범죄,경기도,군포,경기 군포,197
마약범죄,마약범죄,경기도,군포,경기 군포,20
보건범죄,보건범죄,경기도,군포,경기 군포,48
환경범죄,환경범죄,경기도,군포,경기 군포,0
교통범죄,교통범죄,경기도,군포,경기 군포,900
노동범죄,노동범죄,경기도,군포,경기 군포,2
안보범죄,안보범죄,경기도,군포,경기 군포,0
선거범죄,선거범죄,경기도,군포,경기 군포,0
병역범죄,병역범죄,경기도,군포,경기 군포,5
기타범죄,기타범죄,경기도,군포,경기 군포,830
강력범죄,살인기수,경기도,김포,경기 김포,1
강력범죄,살인미수등,경기도,김포,경기 김포,3
강력범죄,강도,경기도,김포,경기 김포,7
강력범죄,강간,경기도,김포,경기 김포,34
강력범죄,유사강간,경기도,김포,경기 김포,2
강력범죄,강제추행,경기도,김포,경기 김포,102
강력범죄,기타강간강제추행등,경기도,김포,경기 김포,1
강력범죄,방화,경기도,김포,경기 김포,6
절도범죄,절도범죄,경기도,김포,경기 김포,1392
폭력범죄,상해,경기도,김포,경기 김포,164
폭력범죄,폭행,경기도,김포,경기 김포,1177
폭력범죄,체포감금,경기도,김포,경기 김포,7
폭력범죄,협박,경기도,김포,경기 김포,200
폭력범죄,약취유인,경기도,김포,경기 김포,4
폭력범죄,폭력행위등,경기도,김포,경기 김포,25
폭력범죄,공갈,경기도,김포,경기 김포,30
폭력범죄,손괴,경기도,김포,경기 김포,472
지능범죄,직무유기,경기도,김포,경기 김포,4
지능범죄,직권남용,경기도,김포,경기 김포,1
지능범죄,증수뢰,경기도,김포,경기 김포,2
지능범죄,통화,경기도,김포,경기 김포,0
지능범죄,문서인장,경기도,김포,경기 김포,71
지능범죄,유가증권인지,경기도,김포,경기 김포,0
지능범죄,사기,경기도,김포,경기 김포,2363
지능범죄,횡령,경기도,김포,경기 김포,622
지능범죄,배임,경기도,김포,경기 김포,19
풍속범죄,성풍속범죄,경기도,김포,경기 김포,111
풍속범죄,도박범죄,경기도,김포,경기 김포,20
특별경제범죄,특별경제범죄,경기도,김포,경기 김포,333
마약범죄,마약범죄,경기도,김포,경기 김포,84
보건범죄,보건범죄,경기도,김포,경기 김포,85
환경범죄,환경범죄,경기도,김포,경기 김포,6
교통범죄,교통범죄,경기도,김포,경기 김포,3335
노동범죄,노동범죄,경기도,김포,경기 김포,1
안보범죄,안보범죄,경기도,김포,경기 김포,0
선거범죄,선거범죄,경기도,김포,경기 김포,0
병역범죄,병역범죄,경기도,김포,경기 김포,7
기타범죄,기타범죄,경기도,김포,경기 김포,1955
강력범죄,살인기수,경기도,남양주,경기 남양주,3
강력범죄,살인미수등,경기도,남양주,경기 남양주,4
강력범죄,강도,경기도,남양주,경기 남양주,5
강력범죄,강간,경기도,남양주,경기 남양주,37
강력범죄,유사강간,경기도,남양주,경기 남양주,5
강력범죄,강제추행,경기도,남양주,경기 남양주,114
강력범죄,기타강간강제추행등,경기도,남양주,경기 남양주,3
강력범죄,방화,경기도,남양주,경기 남양주,12
절도범죄,절도범죄,경기도,남양주,경기 남양주,1288
폭력범죄,상해,경기도,남양주,경기 남양주,260
폭력범죄,폭행,경기도,남양주,경기 남양주,1140
폭력범죄,체포감금,경기도,남양주,경기 남양주,14
폭력범죄,협박,경기도,남양주,경기 남양주,222
폭력범죄,약취유인,경기도,남양주,경기 남양주,6
폭력범죄,폭력행위등,경기도,남양주,경기 남양주,74
폭력범죄,공갈,경기도,남양주,경기 남양주,48
폭력범죄,손괴,경기도,남양주,경기 남양주,527
지능범죄,직무유기,경기도,남양주,경기 남양주,4
지능범죄,직권남용,경기도,남양주,경기 남양주,5
지능범죄,증수뢰,경기도,남양주,경기 남양주,5
