범죄대분류,범죄중분류,시도,세부지역,지역원본,발생건수
병역범죄,병역범죄,서울,성동구,서울성동구,39
기타범죄,기타범죄,서울,성동구,서울성동구,1283
강력범죄,살인기수,서울,광진구,서울광진구,0
강력범죄,살인미수등,서울,광진구,서울광진구,2
강력범죄,강도,서울,광진구,서울광진구,5
강력범죄,강간,서울,광진구,서울광진구,42
강력범죄,유사강간,서울,광진구,서울광진구,9
강력범죄,강제추행,서울,광진구,서울광진구,188
강력범죄,기타 강간 강제추행등,서울,광진구,서울광진구,0
강력범죄,방화,서울,광진구,서울광진구,5
절도범죄,절도범죄,서울,광진구,서울광진구,1619
폭력범죄,상해,서울,광진구,서울광진구,111
폭력범죄,폭행,서울,광진구,서울광진구,842
폭력범죄,체포감금,서울,광진구,서울광진구,4
폭력범죄,협박,서울,광진구,서울광진구,137
폭력범죄,약취 유인,서울,광진구,서울광진구,1
폭력범죄,폭력행위등,서울,광진구,서울광진구,44
폭력범죄,공갈,서울,광진구,서울광진구,45
폭력범죄,손괴,서울,광진구,서울광진구,375
지능범죄,직무유기,서울,광진구,서울광진구,14
지능범죄,직권남용,서울,광진구,서울광진구,24
지능범죄,증수뢰,서울,광진구,서울광진구,2
지능범죄,통화,서울,광진구,서울광진구,3
지능범죄,문서 인장,서울,광진구,서울광진구,61
지능범죄,유가증권인지,서울,광진구,서울광진구,1
지능범죄,사기,서울,광진구,서울광진구,2075
지능범죄,횡령,서울,광진구,서울광진구,750
지능범죄,배임,서울,광진구,서울광진구,22
풍속범죄,성풍속범죄,서울,광진구,서울광진구,173
풍속범죄,도박범죄,서울,광진구,서울광진구,31
특별경제범죄,특별경제범죄,서울,광진구,서울광진구,473
마약범죄,마약범죄,서울,광진구,서울광진구,100
보건범죄,보건범죄,서울,광진구,서울광진구,53
환경범죄,환경범죄,서울,광진구,서울광진구,0
교통범죄,교통범죄,서울,광진구,서울광진구,850
노동범죄,노동범죄,서울,광진구,서울광진구,1
안보범죄,안보범죄,서울,광진구,서울광진구,0
선거범죄,선거범죄,서울,광진구,서울광진구,5
병역범죄,병역범죄,서울,광진구,서울광진구,65
기타범죄,기타범죄,서울,광진구,서울광진구,1556
강력범죄,살인기수,서울,동대문구,서울동대문구,2
강력범죄,살인미수등,서울,동대문구,서울동대문구,3
강력범죄,강도,서울,동대문구,서울동대문구,4
강력범죄,강간,서울,동대문구,서울동대문구,36
강력범죄,유사강간,서울,동대문구,서울동대문구,5
강력범죄,강제추행,서울,동대문구,서울동대문구,107
강력범죄,기타 강간 강제추행등,서울,동대문구,서울동대문구,1
강력범죄,방화,서울,동대문구,서울동대문구,11
절도범죄,절도범죄,서울,동대문구,서울동대문구,1278
폭력범죄,상해,서울,동대문구,서울동대문구,101
폭력범죄,폭행,서울,동대문구,서울동대문구,839
폭력범죄,체포감금,서울,동대문구,서울동대문구,11
폭력범죄,협박,서울,동대문구,서울동대문구,170
폭력범죄,약취 유인,서울,동대문구,서울동대문구,4
폭력범죄,폭력행위등,서울,동대문구,서울동대문구,29
폭력범죄,공갈,서울,동대문구,서울동대문구,53
폭력범죄,손괴,서울,동대문구,서울동대문구,317
지능범죄,직무유기,서울,동대문구,서울동대문구,13
지능범죄,직권남용,서울,동대문구,서울동대문구,13
지능범죄,증수뢰,서울,동대문구,서울동대문구,3
지능범죄,통화,서울,동대문구,서울동대문구,8
지능범죄,문서 인장,서울,동대문구,서울동대문구,70
지능범죄,유가증권인지,서울,동대문구,서울동대문구,3
지능범죄,사기,서울,동대문구,서울동대문구,2074
지능범죄,횡령,서울,동대문구,서울동대문구,891
지능범죄,배임,서울,동대문구,서울동대문구,28
풍속범죄,성풍속범죄,서울,동대문구,서울동대문구,140
풍속범죄,도박범죄,서울,동대문구,서울동대문구,19
특별경제범죄,특별경제범죄,서울,동대문구,서울동대문구,469
마약범죄,마약범죄,서울,동대문구,서울동대문구,102
보건범죄,보건범죄,서울,동대문구,서울동대문구,94
환경범죄,환경범죄,서울,동대문구,서울동대문구,1
교통범죄,교통범죄,서울,동대문구,서울동대문구,1478
노동범죄,노동범죄,서울,동대문구,서울동대문구,1
안보범죄,안보범죄,서울,동대문구,서울동대문구,0
선거범죄,선거범죄,서울,동대문구,서울동대문구,0
병역범죄,병역범죄,서울,동대문구,서울동대문구,53
기타범죄,기타범죄,서울,동대문구,서울동대문구,1454
강력범죄,살인기수,서울,중랑구,서울중랑구,4
강력범죄,살인미수등,서울,중랑구,서울중랑구,2
강력범죄,강도,서울,중랑구,서울중랑구,2
강력범죄,강간,서울,중랑구,서울중랑구,40
강력범죄,유사강간,서울,중랑구,서울중랑구,9
강력범죄,강제추행,서울,중랑구,서울중랑구,118
강력범죄,기타 강간 강제추행등,서울,중랑구,서울중랑구,0
강력범죄,방화,서울,중랑구,서울중랑구,4
절도범죄,절도범죄,서울,중랑구,서울중랑구,1400
폭력범죄,상해,서울,중랑구,서울중랑구,121
폭력범죄,폭행,서울,중랑구,서울중랑구,913
폭력범죄,체포감금,서울,중랑구,서울중랑구,5
폭력범죄,협박,서울,중랑구,서울중랑구,200
폭력범죄,약취 유인,서울,중랑구,서울중랑구,4
폭력범죄,폭력행위등,서울,중랑구,서울중랑구,36
폭력범죄,공갈,서울,중랑구,서울중랑구,39
폭력범죄,손괴,서울,중랑구,서울중랑구,428
지능범죄,직무유기,서울,중랑구,서울중랑구,4
지능범죄,직권남용,서울,중랑구,서울중랑구,6
지능범죄,증수뢰,서울,중랑구,서울중랑구,1
지능범죄,통화,서울,중랑구,서울중랑구,2
지능범죄,문서 인장,서울,중랑구,서울중랑구,60
지능범죄,유가증권인지,서울,중랑구,서울중랑구,0
지능범죄,사기,서울,중랑구,서울중랑구,2003
지능범죄,횡령,서울,중랑구,서울중랑구,475
지능범죄,배임,서울,중랑구,서울중랑구,6
풍속범죄,성풍속범죄,서울,중랑구,서울중랑구,122
풍속범죄,도박범죄,서울,중랑구,서울중랑구,36
특별경제범죄,특별경제범죄,서울,중랑구,서울중랑구,407
마약범죄,마약범죄,서울,중랑구,서울중랑구,86
보건범죄,보건범죄,서울,중랑구,서울중랑구,56
환경범죄,환경범죄,서울,중랑구,서울중랑구,1
교통범죄,교통범죄,서울,중랑구,서울중랑구,1169
노동범죄,노동범죄,서울,중랑구,서울중랑구,1
안보범죄,안보범죄,서울,중랑구,서울중랑구,1
선거범죄,선거범죄,서울,중랑구,서울중랑구,3
병역범죄,병역범죄,서울,중랑구,서울중랑구,57
기타범죄,기타범죄,서울,중랑구,서울중랑구,1715
강력범죄,살인기수,서울,성북구,서울성북구,1
강력범죄,살인미수등,서울,성북구,서울성북구,0
강력범죄,강도,서울,성북구,서울성북구,1
강력범죄,강간,서울,성북구,서울성북구,25
강력범죄,유사강간,서울,성북구,서울성북구,7
강력범죄,강제추행,서울,성북구,서울성북구,105
강력범죄,기타 강간 강제추행등,서울,성북구,서울성북구,2
강력범죄,방화,서울,성북구,서울성북구,7
절도범죄,절도범죄,서울,성북구,서울성북구,982
폭력범죄,상해,서울,성북구,서울성북구,74
폭력범죄,폭행,서울,성북구,서울성북구,731
폭력범죄,체포감금,서울,성북구,서울성북구,5
폭력범죄,협박,서울,성북구,서울성북구,131
폭력범죄,약취 유인,서울,성북구,서울성북구,0
폭력범죄,폭력행위등,서울,성북구,서울성북구,30
폭력범죄,공갈,서울,성북구,서울성북구,43
폭력범죄,손괴,서울,성북구,서울성북구,268
지능범죄,직무유기,서울,성북구,서울성북구,2
지능범죄,직권남용,서울,성북구,서울성북구,0
지능범죄,증수뢰,서울,성북구,서울성북구,0
지능범죄,통화,서울,성북구,서울성북구,4
지능범죄,문서 인장,서울,성북구,서울성북구,61
지능범죄,유가증권인지,서울,성북구,서울성북구,1
지능범죄,사기,서울,성북구,서울성북구,2209
지능범죄,횡령,서울,성북구,서울성북구,415
지능범죄,배임,서울,성북구,서울성북구,13
풍속범죄,성풍속범죄,서울,성북구,서울성북구,173
풍속범죄,도박범죄,서울,성북구,서울성북구,20
특별경제범죄,특별경제범죄,서울,성북구,서울성북구,344
마약범죄,마약범죄,서울,성북구,서울성북구,78
보건범죄,보건범죄,서울,성북구,서울성북구,49
환경범죄,환경범죄,서울,성북구,서울성북구,0
교통범죄,교통범죄,서울,성북구,서울성북구,895
노동범죄,노동범죄,서울,성북구,서울성북구,1
안보범죄,안보범죄,서울,성북구,서울성북구,2
선거범죄,선거범죄,서울,성북구,서울성북구,0
병역범죄,병역범죄,서울,성북구,서울성북구,42
기타범죄,기타범죄,서울,성북구,서울성북구,1409
강력범죄,살인기수,서울,강북구,서울강북구,2
강력범죄,살인미수등,서울,강북구,서울강북구,5
강력범죄,강도,서울,강북구,서울강북구,1
강력범죄,강간,서울,강북구,서울강북구,21
강력범죄,유사강간,서울,강북구,서울강북구,9
강력범죄,강제추행,서울,강북구,서울강북구,108
강력범죄,기타 강간 강제추행등,서울,강북구,서울강북구,1
강력범죄,방화,서울,강북구,서울강북구,4
절도범죄,절도범죄,서울,강북구,서울강북구,917
폭력범죄,상해,서울,강북구,서울강북구,107
폭력범죄,폭행,서울,강북구,서울강북구,817
폭력범죄,체포감금,서울,강북구,서울강북구,4
폭력범죄,협박,서울,강북구,서울강북구,134
폭력범죄,약취 유인,서울,강북구,서울강북구,3
폭력범죄,폭력행위등,서울,강북구,서울강북구,55
폭력범죄,공갈,서울,강북구,서울강북구,62
폭력범죄,손괴,서울,강북구,서울강북구,252
지능범죄,직무유기,서울,강북구,서울강북구,5
지능범죄,직권남용,서울,강북구,서울강북구,10
지능범죄,증수뢰,서울,강북구,서울강북구,1
지능범죄,통화,서울,강북구,서울강북구,0
지능범죄,문서 인장,서울,강북구,서울강북구,71
지능범죄,유가증권인지,서울,강북구,서울강북구,0
지능범죄,사기,서울,강북구,서울강북구,1739
지능범죄,횡령,서울,강북구,서울강북구,295
지능범죄,배임,서울,강북구,서울강북구,14
풍속범죄,성풍속범죄,서울,강북구,서울강북구,122
풍속범죄,도박범죄,서울,강북구,서울강북구,24
특별경제범죄,특별경제범죄,서울,강북구,서울강북구,342
마약범죄,마약범죄,서울,강북구,서울강북구,93
보건범죄,보건범죄,서울,강북구,서울강북구,58
환경범죄,환경범죄,서울,강북구,서울강북구,1
교통범죄,교통범죄,서울,강북구,서울강북구,926
노동범죄,노동범죄,서울,강북구,서울강북구,2
안보범죄,안보범죄,서울,강북구,서울강북구,2
선거범죄,선거범죄,서울,강북구,서울강북구,1
병역범죄,병역범죄,서울,강북구,서울강북구,53
기타범죄,기타범죄,서울,강북구,서울강북구,1787
강력범죄,살인기수,서울,도봉구,서울도봉구,2
강력범죄,살인미수등,서울,도봉구,서울도봉구,5
강력범죄,강도,서울,도봉구,서울도봉구,4
강력범죄,강간,서울,도봉구,서울도봉구,10
강력범죄,유사강간,서울,도봉구,서울도봉구,4
강력범죄,강제추행,서울,도봉구,서울도봉구,74
강력범죄,기타 강간 강제추행등,서울,도봉구,서울도봉구,0
강력범죄,방화,서울,도봉구,서울도봉구,9
절도범죄,절도범죄,서울,도봉구,서울도봉구,997
폭력범죄,상해,서울,도봉구,서울도봉구,72
폭력범죄,폭행,서울,도봉구,서울도봉구,467
폭력범죄,체포감금,서울,도봉구,서울도봉구,4
폭력범죄,협박,서울,도봉구,서울도봉구,74
폭력범죄,약취 유인,서울,도봉구,서울도봉구,2
폭력범죄,폭력행위등,서울,도봉구,서울도봉구,19
폭력범죄,공갈,서울,도봉구,서울도봉구,29
폭력범죄,손괴,서울,도봉구,서울도봉구,160
지능범죄,직무유기,서울,도봉구,서울도봉구,5
지능범죄,직권남용,서울,도봉구,서울도봉구,5
지능범죄,증수뢰,서울,도봉구,서울도봉구,0
지능범죄,통화,서울,도봉구,서울도봉구,2
지능범죄,문서 인장,서울,도봉구,서울도봉구,39
지능범죄,유가증권인지,서울,도봉구,서울도봉구,0
지능범죄,사기,서울,도봉구,서울도봉구,1291
지능범죄,횡령,서울,도봉구,서울도봉구,299
지능범죄,배임,서울,도봉구,서울도봉구,7
풍속범죄,성풍속범죄,서울,도봉구,서울도봉구,95
풍속범죄,도박범죄,서울,도봉구,서울도봉구,12
특별경제범죄,특별경제범죄,서울,도봉구,서울도봉구,235
마약범죄,마약범죄,서울,도봉구,서울도봉구,68
보건범죄,보건범죄,서울,도봉구,서울도봉구,32
환경범죄,환경범죄,서울,도봉구,서울도봉구,4
교통범죄,교통범죄,서울,도봉구,서울도봉구,468
노동범죄,노동범죄,서울,도봉구,서울도봉구,0
안보범죄,안보범죄,서울,도봉구,서울도봉구,1
선거범죄,선거범죄,서울,도봉구,서울도봉구,1
병역범죄,병역범죄,서울,도봉구,서울도봉구,44
기타범죄,기타범죄,서울,도봉구,서울도봉구,993
강력범죄,살인기수,서울,노원구,서울노원구,3
강력범죄,살인미수등,서울,노원구,서울노원구,4
강력범죄,강도,서울,노원구,서울노원구,3
강력범죄,강간,서울,노원구,서울노원구,41
강력범죄,유사강간,서울,노원구,서울노원구,2
강력범죄,강제추행,서울,노원구,서울노원구,110
강력범죄,기타 강간 강제추행등,서울,노원구,서울노원구,1
강력범죄,방화,서울,노원구,서울노원구,14
절도범죄,절도범죄,서울,노원구,서울노원구,1629
폭력범죄,상해,서울,노원구,서울노원구,81
폭력범죄,폭행,서울,노원구,서울노원구,1076
폭력범죄,체포감금,서울,노원구,서울노원구,5
폭력범죄,협박,서울,노원구,서울노원구,198
폭력범죄,약취 유인,서울,노원구,서울노원구,4
폭력범죄,폭력행위등,서울,노원구,서울노원구,28
폭력범죄,공갈,서울,노원구,서울노원구,35
폭력범죄,손괴,서울,노원구,서울노원구,336
지능범죄,직무유기,서울,노원구,서울노원구,5
지능범죄,직권남용,서울,노원구,서울노원구,8
지능범죄,증수뢰,서울,노원구,서울노원구,0
지능범죄,통화,서울,노원구,서울노원구,4
지능범죄,문서 인장,서울,노원구,서울노원구,64
지능범죄,유가증권인지,서울,노원구,서울노원구,0
지능범죄,사기,서울,노원구,서울노원구,2025
지능범죄,횡령,서울,노원구,서울노원구,617
지능범죄,배임,서울,노원구,서울노원구,15
풍속범죄,성풍속범죄,서울,노원구,서울노원구,205
풍속범죄,도박범죄,서울,노원구,서울노원구,25
특별경제범죄,특별경제범죄,서울,노원구,서울노원구,460
마약범죄,마약범죄,서울,노원구,서울노원구,92
보건범죄,보건범죄,서울,노원구,서울노원구,70
환경범죄,환경범죄,서울,노원구,서울노원구,0
교통범죄,교통범죄,서울,노원구,서울노원구,1044
노동범죄,노동범죄,서울,노원구,서울노원구,3
안보범죄,안보범죄,서울,노원구,서울노원구,2
선거범죄,선거범죄,서울,노원구,서울노원구,0
병역범죄,병역범죄,서울,노원구,서울노원구,73
기타범죄,기타범죄,서울,노원구,서울노원구,1862
강력범죄,살인기수,서울,은평구,서울은평구,2
강력범죄,살인미수등,서울,은평구,서울은평구,5
강력범죄,강도,서울,은평구,서울은평구,3
강력범죄,강간,서울,은평구,서울은평구,30
강력범죄,유사강간,서울,은평구,서울은평구,7
강력범죄,강제추행,서울,은평구,서울은평구,112
강력범죄,기타 강간 강제추행등,서울,은평구,서울은평구,1
강력범죄,방화,서울,은평구,서울은평구,10
절도범죄,절도범죄,서울,은평구,서울은평구,1612
폭력범죄,상해,서울,은평구,서울은평구,118
폭력범죄,폭행,서울,은평구,서울은평구,920
폭력범죄,체포감금,서울,은평구,서울은평구,5
폭력범죄,협박,서울,은평구,서울은평구,170
폭력범죄,약취 유인,서울,은평구,서울은평구,2
폭력범죄,폭력행위등,서울,은평구,서울은평구,37
폭력범죄,공갈,서울,은평구,서울은평구,34
폭력범죄,손괴,서울,은평구,서울은평구,425
지능범죄,직무유기,서울,은평구,서울은평구,5
지능범죄,직권남용,서울,은평구,서울은평구,17
지능범죄,증수뢰,서울,은평구,서울은평구,4
지능범죄,통화,서울,은평구,서울은평구,4
지능범죄,문서 인장,서울,은평구,서울은평구,62
지능범죄,유가증권인지,서울,은평구,서울은평구,1
지능범죄,사기,서울,은평구,서울은평구,2478
지능범죄,횡령,서울,은평구,서울은평구,445
지능범죄,배임,서울,은평구,서울은평구,23
풍속범죄,성풍속범죄,서울,은평구,서울은평구,159
풍속범죄,도박범죄,서울,은평구,서울은평구,23
특별경제범죄,특별경제범죄,서울,은평구,서울은평구,454
마약범죄,마약범죄,서울,은평구,서울은평구,59
보건범죄,보건범죄,서울,은평구,서울은평구,63
환경범죄,환경범죄,서울,은평구,서울은평구,0
교통범죄,교통범죄,서울,은평구,서울은평구,1003
노동범죄,노동범죄,서울,은평구,서울은평구,0
안보범죄,안보범죄,서울,은평구,서울은평구,0
선거범죄,선거범죄,서울,은평구,서울은평구,0
병역범죄,병역범죄,서울,은평구,서울은평구,57
기타범죄,기타범죄,서울,은평구,서울은평구,1555
강력범죄,살인기수,서울,서대문구,서울서대문구,0
강력범죄,살인미수등,서울,서대문구,서울서대문구,5
강력범죄,강도,서울,서대문구,서울서대문구,0
강력범죄,강간,서울,서대문구,서울서대문구,46
강력범죄,유사강간,서울,서대문구,서울서대문구,12
강력범죄,강제추행,서울,서대문구,서울서대문구,97
강력범죄,기타 강간 강제추행등,서울,서대문구,서울서대문구,1
강력범죄,방화,서울,서대문구,서울서대문구,4
절도범죄,절도범죄,서울,서대문구,서울서대문구,1190
폭력범죄,상해,서울,서대문구,서울서대문구,74
폭력범죄,폭행,서울,서대문구,서울서대문구,495
폭력범죄,체포감금,서울,서대문구,서울서대문구,1
폭력범죄,협박,서울,서대문구,서울서대문구,114
폭력범죄,약취 유인,서울,서대문구,서울서대문구,1
폭력범죄,폭력행위등,서울,서대문구,서울서대문구,32
폭력범죄,공갈,서울,서대문구,서울서대문구,68
폭력범죄,손괴,서울,서대문구,서울서대문구,241
지능범죄,직무유기,서울,서대문구,서울서대문구,6
지능범죄,직권남용,서울,서대문구,서울서대문구,9
지능범죄,증수뢰,서울,서대문구,서울서대문구,1
지능범죄,통화,서울,서대문구,서울서대문구,4
지능범죄,문서 인장,서울,서대문구,서울서대문구,38
지능범죄,유가증권인지,서울,서대문구,서울서대문구,0
지능범죄,사기,서울,서대문구,서울서대문구,1518
지능범죄,횡령,서울,서대문구,서울서대문구,486
지능범죄,배임,서울,서대문구,서울서대문구,16
풍속범죄,성풍속범죄,서울,서대문구,서울서대문구,110
풍속범죄,도박범죄,서울,서대문구,서울서대문구,14
특별경제범죄,특별경제범죄,서울,서대문구,서울서대문구,297
마약범죄,마약범죄,서울,서대문구,서울서대문구,52
보건범죄,보건범죄,서울,서대문구,서울서대문구,34
환경범죄,환경범죄,서울,서대문구,서울서대문구,3
교통범죄,교통범죄,서울,서대문구,서울서대문구,692
노동범죄,노동범죄,서울,서대문구,서울서대문구,3
안보범죄,안보범죄,서울,서대문구,서울서대문구,12
선거범죄,선거범죄,서울,서대문구,서울서대문구,1
병역범죄,병역범죄,서울,서대문구,서울서대문구,24
기타범죄,기타범죄,서울,서대문구,서울서대문구,1115
강력범죄,살인기수,서울,마포구,서울마포구,2
강력범죄,살인미수등,서울,마포구,서울마포구,1
강력범죄,강도,서울,마포구,서울마포구,4
강력범죄,강간,서울,마포구,서울마포구,88
강력범죄,유사강간,서울,마포구,서울마포구,12
강력범죄,강제추행,서울,마포구,서울마포구,354
강력범죄,기타 강간 강제추행등,서울,마포구,서울마포구,1
강력범죄,방화,서울,마포구,서울마포구,9
절도범죄,절도범죄,서울,마포구,서울마포구,1479
폭력범죄,상해,서울,마포구,서울마포구,154
폭력범죄,폭행,서울,마포구,서울마포구,1157
폭력범죄,체포감금,서울,마포구,서울마포구,10
폭력범죄,협박,서울,마포구,서울마포구,163
폭력범죄,약취 유인,서울,마포구,서울마포구,1
폭력범죄,폭력행위등,서울,마포구,서울마포구,52
폭력범죄,공갈,서울,마포구,서울마포구,46
폭력범죄,손괴,서울,마포구,서울마포구,329
지능범죄,직무유기,서울,마포구,서울마포구,16
지능범죄,직권남용,서울,마포구,서울마포구,21
